calories,protein,fat,sodium,cakeweek,wasteless,rating
109.0,5.0,6.0,781.0,0.0,0.0,3.75
243.0,4.0,11.0,290.0,0.0,0.0,4.375
451.0,7.0,15.0,241.0,0.0,0.0,0.0
270.0,0.0,31.0,4.0,0.0,0.0,3.75
199.0,5.0,4.0,128.0,0.0,0.0,2.5
651.0,41.0,36.0,165.0,0.0,0.0,4.375
369.0,23.0,23.0,539.0,0.0,0.0,4.375
82.0,1.0,4.0,64.0,0.0,0.0,4.375
221.0,4.0,7.0,255.0,0.0,0.0,3.75
334.0,8.0,16.0,298.0,0.0,0.0,3.75
174.0,2.0,0.0,7.0,0.0,0.0,5.0
709.0,20.0,54.0,1759.0,0.0,0.0,5.0
128.0,0.0,14.0,3.0,0.0,0.0,1.25
164.0,0.0,0.0,2.0,0.0,0.0,5.0
318.0,18.0,24.0,719.0,0.0,0.0,3.75
457.0,7.0,13.0,277.0,0.0,0.0,3.125
672.0,6.0,26.0,444.0,0.0,0.0,2.5
858.0,27.0,53.0,1218.0,0.0,0.0,3.125
767.0,34.0,57.0,1249.0,0.0,0.0,3.75
816.0,25.0,52.0,1711.0,0.0,0.0,3.75
443.0,12.0,43.0,47.0,0.0,0.0,4.375
7.0,0.0,0.0,78.0,0.0,0.0,0.0
300.0,5.0,14.0,147.0,0.0,0.0,4.375
18.0,1.0,1.0,4.0,0.0,0.0,4.375
2924.0,22.0,304.0,1188.0,0.0,0.0,3.75
269.0,11.0,12.0,206.0,0.0,0.0,4.375
1405.0,77.0,94.0,1715.0,0.0,0.0,4.375
537.0,41.0,33.0,1872.0,0.0,0.0,3.75
675.0,43.0,26.0,308.0,0.0,0.0,4.375
244.0,6.0,15.0,146.0,0.0,0.0,0.0
821.0,22.0,55.0,993.0,0.0,0.0,0.0
252.0,5.0,17.0,201.0,0.0,0.0,5.0
396.0,16.0,26.0,583.0,0.0,0.0,3.125
185.0,1.0,13.0,46.0,0.0,0.0,0.0
989.0,80.0,50.0,797.0,0.0,0.0,3.75
147.0,0.0,16.0,3.0,0.0,0.0,4.375
682.0,8.0,48.0,228.0,0.0,0.0,5.0
366.0,5.0,22.0,136.0,0.0,0.0,3.75
99.0,3.0,3.0,134.0,0.0,0.0,3.75
229.0,4.0,2.0,86.0,0.0,0.0,5.0
206.0,3.0,14.0,0.0,0.0,0.0,3.75
506.0,2.0,54.0,512.0,0.0,0.0,4.375
180.0,2.0,1.0,5.0,0.0,0.0,4.375
574.0,22.0,24.0,481.0,0.0,0.0,4.375
398.0,11.0,21.0,67.0,0.0,0.0,3.125
879.0,34.0,48.0,2058.0,0.0,0.0,3.75
497.0,17.0,18.0,991.0,0.0,0.0,3.75
1566.0,48.0,128.0,1775.0,0.0,0.0,5.0
891.0,29.0,64.0,972.0,0.0,0.0,4.375
52.0,7.0,1.0,315.0,0.0,0.0,3.75
364.0,18.0,24.0,801.0,0.0,0.0,4.375
204.0,0.0,23.0,243.0,0.0,0.0,0.0
1455.0,53.0,125.0,2006.0,0.0,0.0,5.0
213.0,16.0,15.0,478.0,0.0,0.0,5.0
288.0,15.0,9.0,686.0,0.0,0.0,3.75
66.0,5.0,5.0,75.0,0.0,0.0,0.0
534.0,27.0,39.0,1124.0,0.0,0.0,5.0
124.0,1.0,1.0,1438.0,0.0,0.0,2.5
771.0,49.0,52.0,767.0,0.0,0.0,4.375
775.0,54.0,31.0,975.0,0.0,0.0,4.375
235.0,1.0,26.0,8.0,0.0,0.0,5.0
204.0,8.0,12.0,46.0,0.0,0.0,3.75
586.0,21.0,22.0,458.0,0.0,0.0,4.375
243.0,14.0,13.0,730.0,0.0,0.0,3.75
560.0,33.0,39.0,1317.0,0.0,0.0,0.0
368.0,9.0,14.0,609.0,0.0,0.0,3.75
283.0,4.0,10.0,132.0,0.0,0.0,4.375
1125.0,18.0,66.0,949.0,0.0,0.0,5.0
1113.0,70.0,68.0,1576.0,0.0,0.0,4.375
233.0,25.0,10.0,1078.0,0.0,0.0,3.75
149.0,2.0,7.0,74.0,0.0,0.0,4.375
147.0,5.0,13.0,51.0,0.0,0.0,3.75
936.0,46.0,76.0,2121.0,0.0,0.0,3.75
205.0,4.0,0.0,810.0,0.0,0.0,0.0
250.0,7.0,16.0,1096.0,0.0,0.0,5.0
143.0,6.0,7.0,545.0,0.0,0.0,3.75
274.0,13.0,19.0,366.0,0.0,0.0,4.375
612.0,22.0,15.0,554.0,0.0,0.0,4.375
129.0,2.0,12.0,13.0,0.0,0.0,4.375
468.0,9.0,29.0,2630.0,0.0,0.0,4.375
429.0,13.0,15.0,371.0,0.0,0.0,3.125
237.0,7.0,8.0,732.0,0.0,0.0,5.0
510.0,37.0,21.0,958.0,0.0,0.0,4.375
408.0,9.0,20.0,461.0,0.0,0.0,4.375
174.0,4.0,0.0,60.0,0.0,0.0,0.0
231.0,5.0,11.0,3.0,0.0,0.0,5.0
526.0,7.0,28.0,255.0,0.0,0.0,0.0
234.0,0.0,6.0,7.0,0.0,0.0,3.125
351.0,2.0,0.0,2255.0,0.0,0.0,5.0
27.0,0.0,0.0,2293.0,0.0,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,4.375
138.0,13.0,7.0,229.0,0.0,0.0,3.75
261.0,3.0,17.0,119.0,0.0,0.0,3.75
566.0,32.0,38.0,1786.0,0.0,0.0,5.0
104.0,1.0,0.0,38.0,0.0,0.0,3.75
704.0,8.0,37.0,579.0,0.0,0.0,5.0
93.0,2.0,6.0,7.0,0.0,0.0,3.75
319.0,0.0,0.0,6.0,0.0,0.0,4.375
240.0,0.0,0.0,6.0,0.0,0.0,0.0
501.0,4.0,20.0,123.0,0.0,0.0,4.375
224.0,7.0,19.0,300.0,0.0,0.0,3.75
281.0,4.0,18.0,336.0,0.0,0.0,4.375
835.0,35.0,70.0,1143.0,0.0,0.0,0.0
591.0,45.0,37.0,322.0,0.0,0.0,4.375
66.0,5.0,5.0,75.0,0.0,0.0,0.0
593.0,17.0,25.0,1385.0,0.0,0.0,3.75
49.0,2.0,1.0,117.0,0.0,0.0,0.0
135.0,3.0,10.0,200.0,0.0,0.0,5.0
583.0,6.0,28.0,254.0,0.0,0.0,5.0
193.0,3.0,9.0,48.0,0.0,0.0,3.75
280.0,5.0,12.0,14.0,0.0,0.0,4.375
361.0,4.0,24.0,19.0,0.0,0.0,4.375
23.0,1.0,0.0,552.0,0.0,0.0,3.125
180.0,3.0,11.0,595.0,0.0,0.0,0.0
107.0,3.0,4.0,27.0,0.0,0.0,3.75
264.0,8.0,13.0,307.0,0.0,0.0,5.0
199.0,3.0,21.0,4.0,0.0,0.0,0.0
1466.0,12.0,100.0,123.0,0.0,0.0,0.0
247.0,1.0,26.0,418.0,0.0,0.0,4.375
553.0,8.0,30.0,107.0,0.0,0.0,5.0
220.0,5.0,9.0,297.0,0.0,0.0,0.0
120.0,3.0,5.0,184.0,0.0,0.0,5.0
647.0,11.0,41.0,436.0,0.0,0.0,3.75
504.0,28.0,30.0,465.0,0.0,0.0,4.375
1836.0,50.0,136.0,1620.0,0.0,0.0,2.5
636.0,11.0,3.0,22.0,0.0,0.0,4.375
835.0,22.0,53.0,506.0,0.0,0.0,3.75
1168.0,80.0,69.0,1933.0,0.0,0.0,3.75
753.0,46.0,53.0,1204.0,0.0,0.0,4.375
7.0,0.0,0.0,12.0,0.0,0.0,0.0
1276.0,52.0,65.0,1564.0,0.0,0.0,0.0
189.0,10.0,4.0,244.0,0.0,0.0,3.75
454.0,21.0,12.0,586.0,0.0,0.0,3.75
263.0,8.0,18.0,348.0,0.0,0.0,4.375
692.0,10.0,55.0,82.0,0.0,0.0,4.375
1682.0,65.0,45.0,3445.0,0.0,0.0,4.375
333.0,6.0,14.0,409.0,0.0,0.0,4.375
578.0,2.0,0.0,15.0,0.0,0.0,4.375
321.0,24.0,16.0,925.0,0.0,0.0,5.0
230.0,4.0,10.0,390.0,0.0,0.0,0.0
97.0,1.0,0.0,3.0,0.0,0.0,3.75
609.0,16.0,47.0,634.0,0.0,0.0,1.875
189.0,14.0,9.0,647.0,0.0,0.0,3.75
432.0,9.0,31.0,399.0,0.0,0.0,4.375
403.0,1.0,0.0,9.0,0.0,0.0,4.375
277.0,5.0,23.0,319.0,0.0,0.0,5.0
696.0,21.0,43.0,66.0,0.0,0.0,3.75
4.0,0.0,0.0,2509.0,0.0,0.0,3.125
848.0,91.0,45.0,237.0,0.0,0.0,4.375
423.0,35.0,30.0,215.0,0.0,0.0,4.375
563.0,6.0,50.0,314.0,0.0,0.0,3.75
350.0,23.0,22.0,117.0,0.0,0.0,4.375
157.0,3.0,11.0,119.0,0.0,0.0,4.375
196.0,9.0,14.0,205.0,0.0,0.0,3.75
498.0,9.0,26.0,70.0,0.0,0.0,3.75
318.0,6.0,15.0,32.0,0.0,0.0,3.75
939.0,65.0,72.0,1051.0,0.0,0.0,0.0
660.0,15.0,62.0,80.0,0.0,0.0,3.75
227.0,29.0,9.0,85.0,0.0,0.0,3.125
324.0,25.0,16.0,15350.0,0.0,0.0,0.0
126.0,1.0,0.0,72.0,0.0,0.0,0.0
229.0,4.0,24.0,147.0,0.0,0.0,5.0
357.0,20.0,29.0,665.0,0.0,0.0,4.375
830.0,56.0,58.0,2373.0,0.0,0.0,4.375
249.0,0.0,28.0,169.0,0.0,0.0,0.0
229.0,2.0,12.0,158.0,0.0,0.0,3.75
9.0,0.0,0.0,50.0,0.0,0.0,3.75
185.0,2.0,15.0,78.0,0.0,0.0,4.375
1910.0,61.0,144.0,1951.0,0.0,0.0,3.75
217.0,11.0,11.0,656.0,0.0,0.0,4.375
254.0,5.0,21.0,84.0,0.0,0.0,4.375
552.0,48.0,18.0,1246.0,0.0,0.0,3.75
253.0,9.0,21.0,365.0,0.0,0.0,3.75
696.0,34.0,54.0,497.0,0.0,0.0,4.375
266.0,0.0,22.0,182.0,0.0,0.0,5.0
222.0,2.0,1.0,8.0,0.0,0.0,4.375
149.0,2.0,11.0,514.0,0.0,0.0,0.0
518.0,5.0,38.0,84.0,0.0,0.0,4.375
681.0,7.0,29.0,86.0,0.0,0.0,3.75
250.0,3.0,11.0,182.0,0.0,0.0,4.375
3946.0,161.0,323.0,782.0,0.0,0.0,4.375
719.0,43.0,39.0,442.0,0.0,0.0,4.375
138.0,0.0,0.0,13.0,0.0,0.0,0.0
27.0,2.0,2.0,59.0,0.0,0.0,5.0
298.0,37.0,11.0,154.0,0.0,0.0,4.375
126.0,1.0,12.0,7.0,0.0,0.0,4.375
853.0,46.0,41.0,1139.0,0.0,0.0,4.375
496.0,36.0,29.0,1866.0,0.0,0.0,3.75
304.0,12.0,11.0,348.0,0.0,0.0,3.75
312.0,16.0,7.0,2715.0,0.0,0.0,3.75
171.0,1.0,1.0,9.0,0.0,0.0,4.375
810.0,44.0,47.0,364.0,0.0,0.0,3.125
177.0,0.0,0.0,10.0,0.0,0.0,0.0
4344.0,45.0,292.0,1475.0,0.0,0.0,3.75
124.0,3.0,9.0,14.0,0.0,0.0,4.375
209.0,0.0,0.0,4.0,0.0,0.0,0.0
351.0,10.0,27.0,440.0,0.0,0.0,3.75
169.0,3.0,0.0,5.0,0.0,0.0,4.375
313.0,29.0,19.0,371.0,0.0,0.0,5.0
577.0,21.0,42.0,1187.0,0.0,0.0,3.75
737.0,12.0,56.0,1159.0,0.0,0.0,5.0
532.0,17.0,18.0,767.0,0.0,0.0,4.375
225.0,1.0,9.0,56.0,0.0,0.0,5.0
780.0,13.0,54.0,716.0,0.0,0.0,4.375
308.0,3.0,25.0,398.0,0.0,0.0,1.25
407.0,5.0,41.0,1008.0,0.0,0.0,3.75
429.0,42.0,25.0,1416.0,0.0,0.0,4.375
53.0,3.0,4.0,93.0,0.0,0.0,3.125
158.0,2.0,3.0,23.0,0.0,0.0,2.5
201.0,3.0,16.0,13.0,0.0,0.0,4.375
169.0,0.0,18.0,149.0,0.0,0.0,5.0
16.0,0.0,0.0,2292.0,0.0,0.0,4.375
301.0,8.0,14.0,22.0,0.0,0.0,3.75
192.0,4.0,11.0,111.0,0.0,0.0,3.125
327.0,15.0,11.0,621.0,0.0,0.0,4.375
308.0,9.0,12.0,214.0,0.0,0.0,3.75
155.0,2.0,13.0,8.0,0.0,0.0,0.0
370.0,12.0,34.0,308.0,0.0,0.0,4.375
317.0,5.0,0.0,25.0,0.0,0.0,0.0
1145.0,153.0,49.0,1281.0,0.0,0.0,4.375
464.0,18.0,12.0,403.0,0.0,0.0,3.75
90.0,3.0,5.0,487.0,0.0,0.0,0.0
692.0,37.0,25.0,1126.0,0.0,0.0,4.375
223.0,8.0,14.0,73.0,0.0,0.0,3.75
694.0,37.0,52.0,178.0,0.0,0.0,3.75
894.0,43.0,56.0,1013.0,0.0,0.0,4.375
63.0,3.0,1.0,350.0,0.0,0.0,0.0
109.0,1.0,4.0,82.0,0.0,0.0,4.375
374.0,12.0,25.0,1146.0,0.0,0.0,5.0
238.0,4.0,15.0,194.0,0.0,0.0,3.125
155.0,2.0,11.0,389.0,0.0,0.0,4.375
1016.0,133.0,43.0,780.0,0.0,0.0,4.375
1484.0,44.0,132.0,477.0,0.0,0.0,4.375
404.0,36.0,24.0,460.0,0.0,0.0,4.375
255.0,7.0,16.0,23.0,0.0,0.0,4.375
906.0,137.0,30.0,587.0,0.0,0.0,5.0
224.0,2.0,0.0,30.0,0.0,0.0,0.0
1935.0,126.0,101.0,2434.0,0.0,0.0,4.375
521.0,6.0,19.0,157.0,0.0,0.0,4.375
353.0,44.0,13.0,577.0,0.0,0.0,3.75
352.0,6.0,18.0,348.0,0.0,0.0,4.375
651.0,44.0,39.0,1002.0,0.0,0.0,4.375
429.0,4.0,16.0,181.0,0.0,0.0,3.75
517.0,29.0,16.0,648.0,0.0,0.0,3.125
715.0,41.0,53.0,206.0,0.0,0.0,3.75
99.0,3.0,4.0,950.0,0.0,0.0,3.75
287.0,7.0,19.0,531.0,0.0,0.0,3.75
287.0,4.0,1.0,5.0,0.0,0.0,4.375
294.0,7.0,15.0,761.0,0.0,0.0,5.0
662.0,42.0,27.0,1809.0,0.0,0.0,4.375
631.0,59.0,36.0,1335.0,0.0,0.0,5.0
1022.0,87.0,60.0,1129.0,0.0,0.0,4.375
74.0,3.0,4.0,222.0,0.0,0.0,4.375
1112.0,44.0,100.0,240.0,0.0,0.0,4.375
386.0,16.0,31.0,722.0,0.0,0.0,4.375
223.0,36.0,6.0,694.0,0.0,0.0,4.375
62.0,3.0,3.0,854.0,0.0,0.0,4.375
524.0,19.0,26.0,536.0,0.0,0.0,4.375
463.0,35.0,27.0,229.0,0.0,0.0,4.375
264.0,7.0,9.0,61.0,0.0,0.0,3.75
205.0,17.0,10.0,802.0,0.0,0.0,4.375
467.0,23.0,37.0,777.0,0.0,0.0,4.375
1174.0,57.0,21.0,233.0,0.0,0.0,5.0
220.0,4.0,11.0,200.0,0.0,0.0,4.375
807.0,11.0,57.0,154.0,0.0,0.0,4.375
500.0,5.0,35.0,186.0,0.0,0.0,5.0
264.0,11.0,16.0,582.0,0.0,0.0,4.375
384.0,2.0,8.0,5.0,0.0,0.0,4.375
731.0,7.0,65.0,153.0,0.0,0.0,0.0
503.0,12.0,31.0,720.0,0.0,0.0,4.375
1356.0,134.0,66.0,13430.0,0.0,0.0,5.0
173.0,0.0,0.0,5.0,0.0,0.0,0.0
426.0,2.0,45.0,461.0,0.0,0.0,4.375
533.0,48.0,28.0,1122.0,0.0,0.0,3.125
485.0,28.0,29.0,261.0,0.0,0.0,4.375
298.0,4.0,3.0,154.0,0.0,0.0,0.0
109.0,0.0,8.0,55.0,0.0,0.0,3.125
265.0,7.0,24.0,427.0,0.0,0.0,3.75
184.0,6.0,2.0,101.0,0.0,0.0,3.125
65.0,1.0,4.0,143.0,0.0,0.0,4.375
526.0,41.0,33.0,1305.0,0.0,0.0,4.375
258.0,4.0,19.0,36.0,0.0,0.0,4.375
534.0,34.0,32.0,233.0,0.0,0.0,3.75
660.0,33.0,53.0,4520.0,0.0,0.0,4.375
42.0,3.0,1.0,102.0,0.0,0.0,5.0
109.0,3.0,8.0,77.0,0.0,0.0,4.375
429.0,2.0,5.0,8.0,0.0,0.0,5.0
320.0,3.0,30.0,292.0,0.0,0.0,4.375
23.0,1.0,1.0,6.0,0.0,0.0,0.0
263.0,5.0,15.0,54.0,0.0,0.0,5.0
110.0,1.0,0.0,3.0,0.0,0.0,4.375
729.0,8.0,35.0,33.0,0.0,0.0,5.0
319.0,4.0,22.0,45.0,0.0,0.0,3.75
62.0,1.0,1.0,256.0,0.0,0.0,3.125
136.0,11.0,10.0,340.0,0.0,0.0,4.375
194.0,1.0,19.0,938.0,0.0,0.0,4.375
219.0,3.0,1.0,588.0,0.0,0.0,3.75
279.0,2.0,9.0,18.0,0.0,0.0,3.75
164.0,3.0,3.0,600.0,0.0,0.0,3.75
946.0,75.0,64.0,266.0,0.0,0.0,5.0
673.0,40.0,38.0,153.0,0.0,0.0,4.375
142.0,7.0,2.0,571.0,0.0,0.0,1.25
123.0,4.0,4.0,56.0,0.0,0.0,3.75
94.0,2.0,7.0,64.0,0.0,0.0,3.125
204.0,2.0,19.0,148.0,0.0,0.0,4.375
489.0,5.0,17.0,275.0,0.0,0.0,4.375
452.0,10.0,24.0,1001.0,0.0,0.0,4.375
670.0,11.0,38.0,312.0,0.0,0.0,4.375
288.0,1.0,11.0,14.0,0.0,0.0,0.0
155.0,8.0,10.0,409.0,0.0,0.0,4.375
232.0,3.0,10.0,98.0,0.0,0.0,5.0
14.0,0.0,0.0,38.0,0.0,0.0,4.375
394.0,7.0,27.0,144.0,0.0,0.0,5.0
1324.0,170.0,60.0,2853.0,0.0,0.0,4.375
423.0,54.0,15.0,2217.0,0.0,0.0,3.125
19.0,1.0,0.0,1.0,0.0,0.0,3.125
7.0,0.0,0.0,2883.0,0.0,0.0,3.75
172.0,1.0,17.0,319.0,0.0,0.0,0.0
213.0,15.0,10.0,478.0,0.0,0.0,3.75
201.0,1.0,8.0,22.0,0.0,0.0,4.375
181.0,0.0,0.0,1.0,0.0,0.0,1.875
256.0,4.0,9.0,2.0,0.0,0.0,4.375
431.0,14.0,10.0,232.0,0.0,0.0,3.125
377.0,14.0,18.0,588.0,0.0,0.0,3.75
280.0,8.0,15.0,552.0,0.0,0.0,1.875
446.0,23.0,4.0,18.0,0.0,0.0,3.125
659.0,7.0,36.0,221.0,0.0,0.0,3.75
570.0,42.0,39.0,449.0,0.0,0.0,5.0
649.0,16.0,29.0,868.0,0.0,0.0,4.375
226.0,18.0,14.0,197.0,0.0,0.0,4.375
917.0,61.0,53.0,1973.0,0.0,0.0,5.0
127.0,10.0,9.0,366.0,0.0,0.0,3.75
209.0,6.0,9.0,837.0,0.0,0.0,4.375
79.0,1.0,4.0,4.0,0.0,0.0,4.375
347.0,4.0,14.0,81.0,0.0,0.0,3.75
828.0,88.0,28.0,1690.0,0.0,0.0,4.375
420.0,10.0,13.0,224.0,0.0,0.0,3.75
889.0,50.0,28.0,1918.0,0.0,0.0,3.75
744.0,12.0,49.0,2.0,0.0,0.0,3.75
588.0,14.0,44.0,610.0,0.0,0.0,4.375
128.0,1.0,14.0,120.0,0.0,0.0,3.75
1943.0,21.0,97.0,1222.0,0.0,0.0,4.375
96.0,2.0,4.0,216.0,0.0,0.0,2.5
101.0,1.0,7.0,57.0,0.0,0.0,0.0
287.0,14.0,18.0,500.0,0.0,0.0,4.375
434.0,17.0,16.0,1145.0,0.0,0.0,3.75
259.0,28.0,11.0,607.0,0.0,0.0,4.375
303.0,18.0,24.0,596.0,0.0,0.0,3.75
311.0,32.0,17.0,345.0,0.0,0.0,3.75
236.0,2.0,22.0,213.0,0.0,0.0,4.375
468.0,9.0,17.0,12.0,0.0,0.0,4.375
204.0,4.0,12.0,83.0,0.0,0.0,4.375
202.0,1.0,6.0,12.0,0.0,0.0,3.75
437.0,24.0,15.0,1136.0,0.0,0.0,4.375
370.0,19.0,28.0,647.0,0.0,0.0,5.0
500.0,9.0,31.0,281.0,0.0,0.0,3.75
85.0,1.0,3.0,33.0,0.0,0.0,4.375
4137.0,157.0,384.0,1186.0,0.0,0.0,3.75
412.0,40.0,17.0,1778.0,0.0,0.0,5.0
724.0,39.0,40.0,974.0,0.0,0.0,4.375
67.0,2.0,4.0,66.0,0.0,0.0,3.75
281.0,7.0,9.0,205.0,0.0,0.0,3.75
303.0,3.0,15.0,279.0,0.0,0.0,4.375
550.0,22.0,27.0,497.0,0.0,0.0,3.125
245.0,5.0,8.0,34.0,0.0,0.0,5.0
240.0,2.0,22.0,779.0,0.0,0.0,4.375
336.0,13.0,26.0,346.0,0.0,0.0,4.375
287.0,9.0,7.0,550.0,0.0,0.0,3.75
137.0,5.0,8.0,474.0,0.0,0.0,3.75
276.0,7.0,20.0,459.0,0.0,0.0,5.0
48.0,2.0,1.0,203.0,0.0,0.0,4.375
344.0,16.0,17.0,810.0,0.0,0.0,3.75
170.0,2.0,8.0,69.0,0.0,0.0,4.375
629.0,19.0,34.0,467.0,0.0,0.0,3.125
308.0,7.0,14.0,394.0,0.0,0.0,4.375
630.0,30.0,48.0,696.0,0.0,0.0,3.125
204.0,7.0,10.0,566.0,0.0,0.0,3.125
433.0,16.0,20.0,1152.0,0.0,0.0,2.5
168.0,1.0,1.0,4.0,0.0,0.0,2.5
218.0,8.0,1.0,709.0,0.0,0.0,3.125
3666.0,254.0,276.0,1951.0,0.0,0.0,3.75
445.0,23.0,38.0,220.0,0.0,0.0,5.0
399.0,6.0,12.0,181.0,0.0,0.0,3.75
156.0,4.0,5.0,11.0,0.0,0.0,4.375
94.0,3.0,1.0,49.0,0.0,0.0,5.0
878.0,48.0,40.0,1580.0,0.0,0.0,4.375
233.0,3.0,15.0,1423.0,0.0,0.0,3.75
210.0,6.0,4.0,777.0,0.0,0.0,4.375
199.0,2.0,18.0,24.0,0.0,0.0,0.0
41.0,3.0,3.0,81.0,0.0,0.0,1.875
54.0,5.0,0.0,3506.0,0.0,0.0,4.375
207.0,6.0,15.0,39.0,0.0,0.0,2.5
156.0,6.0,3.0,2.0,0.0,0.0,1.875
486.0,6.0,34.0,45.0,0.0,0.0,3.75
827.0,31.0,7.0,2053.0,0.0,0.0,0.0
4982.0,46.0,115.0,929.0,0.0,0.0,4.375
555.0,20.0,17.0,1121.0,0.0,0.0,4.375
335.0,7.0,7.0,44.0,0.0,0.0,4.375
417.0,18.0,25.0,936.0,0.0,0.0,3.125
180.0,0.0,0.0,3.0,0.0,0.0,3.75
272.0,6.0,9.0,25.0,0.0,0.0,4.375
1475.0,90.0,91.0,627.0,0.0,0.0,4.375
449.0,57.0,20.0,2157.0,0.0,0.0,5.0
2123.0,93.0,181.0,1165.0,0.0,0.0,5.0
618.0,65.0,19.0,1057.0,0.0,0.0,3.75
241.0,7.0,10.0,169.0,0.0,0.0,3.75
378.0,5.0,16.0,154.0,0.0,0.0,5.0
908.0,8.0,41.0,18.0,0.0,0.0,0.0
996.0,20.0,90.0,977.0,0.0,0.0,4.375
79.0,2.0,6.0,168.0,0.0,0.0,4.375
483.0,13.0,31.0,203.0,0.0,0.0,5.0
374.0,9.0,13.0,96.0,0.0,0.0,4.375
453.0,5.0,19.0,171.0,0.0,0.0,4.375
566.0,37.0,38.0,1143.0,0.0,0.0,3.75
581.0,24.0,43.0,899.0,0.0,0.0,3.125
196.0,3.0,19.0,252.0,0.0,0.0,4.375
347.0,16.0,28.0,864.0,0.0,0.0,4.375
224.0,1.0,0.0,12.0,0.0,0.0,0.0
848.0,34.0,73.0,722.0,0.0,0.0,4.375
397.0,38.0,15.0,974.0,0.0,0.0,4.375
530.0,27.0,31.0,1431.0,0.0,0.0,5.0
472.0,32.0,27.0,110.0,0.0,0.0,4.375
197.0,6.0,6.0,52.0,0.0,0.0,4.375
41.0,0.0,2.0,1.0,0.0,0.0,4.375
658.0,6.0,40.0,142.0,0.0,0.0,3.75
208.0,6.0,16.0,248.0,0.0,0.0,5.0
4929.0,658.0,219.0,62368.0,0.0,0.0,4.375
260.0,13.0,23.0,3.0,0.0,0.0,5.0
671.0,9.0,49.0,370.0,0.0,0.0,4.375
338.0,7.0,12.0,348.0,0.0,0.0,4.375
262.0,6.0,8.0,161.0,0.0,0.0,4.375
230.0,8.0,15.0,605.0,0.0,0.0,4.375
313.0,1.0,0.0,12.0,0.0,0.0,1.875
947.0,11.0,48.0,281.0,0.0,0.0,4.375
30.0,1.0,0.0,621.0,0.0,0.0,3.75
269.0,1.0,0.0,10.0,0.0,0.0,2.5
444.0,8.0,20.0,10.0,0.0,0.0,0.0
338.0,14.0,30.0,3636.0,0.0,0.0,4.375
123.0,2.0,8.0,387.0,0.0,0.0,4.375
294.0,9.0,15.0,228.0,0.0,0.0,4.375
858.0,46.0,62.0,718.0,0.0,0.0,4.375
187.0,3.0,10.0,751.0,0.0,0.0,3.75
311.0,1.0,0.0,7.0,0.0,0.0,0.0
59.0,1.0,4.0,164.0,0.0,0.0,3.75
330.0,29.0,17.0,996.0,0.0,0.0,4.375
85.0,3.0,5.0,520.0,0.0,0.0,3.75
399.0,8.0,24.0,473.0,0.0,0.0,4.375
209.0,9.0,16.0,520.0,0.0,0.0,4.375
237.0,8.0,13.0,69.0,0.0,0.0,1.25
288.0,12.0,21.0,440.0,0.0,0.0,3.75
223.0,8.0,14.0,820.0,0.0,0.0,3.75
188.0,9.0,9.0,292.0,0.0,0.0,4.375
471.0,19.0,27.0,786.0,0.0,0.0,5.0
743.0,52.0,51.0,716.0,0.0,0.0,4.375
926.0,69.0,59.0,608.0,0.0,0.0,5.0
483.0,24.0,36.0,469.0,0.0,0.0,3.75
249.0,6.0,21.0,277.0,0.0,0.0,5.0
202.0,10.0,11.0,1098.0,0.0,0.0,4.375
1285.0,46.0,116.0,1322.0,0.0,0.0,4.375
442.0,10.0,24.0,242.0,0.0,0.0,3.125
75.0,4.0,4.0,621.0,0.0,0.0,5.0
889.0,35.0,79.0,653.0,0.0,0.0,4.375
80.0,8.0,5.0,24.0,0.0,0.0,0.0
208.0,2.0,0.0,7.0,0.0,0.0,5.0
365.0,15.0,14.0,229.0,0.0,0.0,4.375
762.0,1.0,0.0,39.0,0.0,0.0,0.0
308.0,7.0,12.0,116.0,0.0,0.0,4.375
162.0,2.0,1.0,2.0,0.0,0.0,3.75
579.0,45.0,36.0,303.0,0.0,0.0,4.375
609.0,38.0,49.0,120.0,0.0,0.0,4.375
269.0,14.0,12.0,266.0,0.0,0.0,3.125
2.0,0.0,0.0,23.0,0.0,0.0,4.375
197.0,5.0,14.0,105.0,0.0,0.0,3.75
170.0,6.0,4.0,630.0,0.0,0.0,4.375
410.0,24.0,27.0,1033.0,0.0,0.0,3.75
458.0,6.0,19.0,293.0,0.0,0.0,0.0
621.0,23.0,31.0,713.0,0.0,0.0,3.75
688.0,53.0,12.0,1030.0,0.0,0.0,4.375
426.0,9.0,28.0,272.0,0.0,0.0,5.0
825.0,22.0,57.0,638.0,0.0,0.0,4.375
460.0,22.0,14.0,407.0,0.0,0.0,4.375
462.0,40.0,18.0,928.0,0.0,0.0,4.375
203.0,0.0,23.0,3.0,0.0,0.0,5.0
410.0,34.0,24.0,1554.0,0.0,0.0,3.75
73.0,3.0,6.0,82.0,0.0,0.0,4.375
81.0,1.0,6.0,4.0,0.0,0.0,4.375
277.0,5.0,18.0,89.0,0.0,0.0,0.0
245.0,4.0,25.0,95.0,0.0,0.0,4.375
188.0,3.0,9.0,108.0,0.0,0.0,5.0
94.0,2.0,1.0,4.0,0.0,0.0,4.375
283.0,9.0,12.0,563.0,0.0,0.0,4.375
93.0,2.0,7.0,115.0,0.0,0.0,4.375
165.0,7.0,14.0,7.0,0.0,0.0,5.0
511.0,5.0,24.0,306.0,0.0,0.0,3.75
